OBJECTID,EVALUATION_YEAR,EVALUATION_DATE,YEAR_OF_HARVEST,STREAM_NAME,STREAM_CLASS_IN_FIELD,CHANNEL_DEPTH,CHANNEL_WIDTH,CHANNEL_GRADIENT_PCT,bcalbers_easting,bcalbers_northing
316,2006,2006-08-22,1999,UNNAMED (I I I),S6,,0.8,2,940000.6593,1161252.808
317,2006,2006-07-26,1998,UNKNOWN,S3,,3,5,947651.0138,1185899.776
318,2006,2006-07-12,2000,28158,S4,,1.5,3,950620.8283,1198367.678
319,2006,2006-09-15,1999,STREAM 3,S6,,0.5,31,1097613.178,913005.2315
320,2006,2006-09-15,1999,STREAM 2,S6,,1,34,1098035.742,912930.7611
321,2006,2006-08-31,1999,REACH 2,S4,,1.2,4,1103330.22,948397.5162
322,2006,2006-08-10,1999,REACH 2,S4,,1.2,7,1088078.997,955353.785
323,2006,2006-09-15,1999,#12,S6,,1,35,1306938.699,524866.7544
324,2006,2006-08-25,2002,E1,S6,,1,60,1339729.483,489177.5356
325,2006,2006-08-16,2002,13,S5,,9,2,1306049.829,557371.9076
326,2006,2006-08-16,2002,14,S6,,1,1,1306074.335,557360.9565
327,2006,2006-08-25,2001,STREAM G,S6,0,3,65,1339180.108,491263.1313
328,2006,2006-08-31,2004,STREAM 1 (ON MAP),S6,,1,40,1277505.115,558379.8338
329,2006,2006-09-13,1998,STREAM A,S6,,0.4,10,1249891.057,1176784.89
330,2007,2007-07-10,2001,N/A,S4,,1,9,1270688.345,928318.0651
331,2006,2006-09-21,2000,NASWHITO CREEK,S6,,1.3,4,1448648.555,609574.4341
332,2006,2006-06-29,2002,24A1,S5,,3.5,20,558119.3326,962505.6367
333,2007,2007-07-18,2000,UNNAMED,S3,,2,10,1380177.194,755658.0893
334,2006,2006-07-11,2002,ISLAM CREEK,S2,,5,7,924280.0893,1261899.309
335,2006,2006-09-05,2002,R3,S3,,1,6,1036819.574,1122025.644
336,2006,2006-06-28,1999,R1,S4,,1,5,1123021.322,1049464.787
337,2006,2006-07-14,2000,R2,S4,,1,1,1117040.534,1037164.358
338,2006,2006-06-27,2002,NONE,S6,,0.5,15,1514500.381,524085.2704
339,2006,2006-08-28,2001,R2,S4,,0.8,12,985999.9346,1203239.598
340,2006,2006-08-28,2001,R1,S4,,0.9,4,985399.9058,1203886.615
341,2006,2006-08-31,1997,STREAM A,S3,,3.5,3,1046747.214,1153205.095
342,2006,2006-08-17,1998,FRENCH CREEK,S2,,5,1,991380.2996,1185893.851
343,2006,2006-06-29,1998,N/A,S4,,1.2,6,1233190.726,1049681.505
344,2006,2006-07-24,1998,S6,S6,,1.1,2,1250952.597,1026546.539
345,2006,2006-06-29,1999,N/A,S3,,1.5,3,1205430.854,1036479.442
346,2006,2006-07-06,1998,STREAM #1,S6,,2.1,43,1184331.104,580489.3171
347,2006,2006-08-03,2002,STREAM 7,S2,,9.2,3,1175685.211,577161.1977
348,2006,2006-07-26,2001,3,S6,,1.2,40,1204671.842,620714.8872
349,2006,2006-09-29,1999,#1,S6,,1.1,40,1180278.918,629149.2334
350,2006,2006-05-24,2001,Q4,S6,,3,28,900434.4925,689922.1682
351,2006,2006-05-24,2001,Q5 (S5),S5,,3,10,900359.4645,689925.153
352,2006,2006-07-06,2000,S4,S4,,0.3,10,1280656.062,1058074.745
353,2006,2006-07-06,2000,S6,S6,,0.2,20,1281209.037,1057984.633
354,2006,2006-05-25,2000,TAKO CREEK,S2,,5,2,1196233.628,929461.1433
355,2006,2006-05-25,2000,UNKNOWN,S3,,1.5,2,1197994.566,930635.0409
356,2006,2006-07-17,2000,R1,S3,,4,2,1190999.611,1082449.577
357,2006,2006-07-17,2000,R4,S4,,0.4,35,1191683.212,1082883.197
358,2006,2006-06-09,2003,N/A,S4,,1.5,3,1059247,946125
359,2006,2006-06-09,2003,N/A,S4,,1.2,6,1057536.269,947635.3203
360,2006,2006-07-11,2002,STREAM B,S6,,1,28,1273070.427,538482.3882
361,2006,2006-07-11,2002,STREAM C,S5,0,5.5,28,1273334.437,538328.58
362,2006,2006-07-20,1999,2,S6,,1.9,55,1169519.838,585867.8699
363,2006,2006-07-20,1999,CREEK 6,S2,,5,2,1169726.172,585596.1133
364,2006,2006-07-20,1999,SIMS CREEK,S1,0,83,3,1169451.061,585711.7644
365,2006,2006-07-07,2001,SHERIDAN CREEK,S3,,2.9,3,1258901.867,832354.1928
366,2006,2006-07-26,2002,STREAM #2,S6,,1,45,1661743.688,722107.9027
367,2006,2006-09-15,2005,S6 A/C,S6,,0.4,1,1669835.928,721631.8713
368,2006,2006-09-13,2003,STREAM 2,S3,,1.5,9,1028139.309,566175.5476
369,2006,2006-09-18,2004,STREAM 1,S6,,1.5,36,938189.6096,568401.926
370,2007,2007-07-04,2001,Stream R1,S6,,0.8,20,1032027.543,1202229.141
371,2007,2007-06-27,1999,unknown,S4,,1.2,8,1104857.849,1094892.443
372,2007,2007-05-07,1998,Unnamed,S4,,1,4,1085755.633,1051782.091
373,2007,2007-05-31,1998,Unnamed,S4,,1,2,1070953,1063755
374,2007,2007-06-15,1999,Unnamed,S3,,3,2,1052266.7,1116981.692
375,2007,2007-06-05,2000,Unnamed,S4,,1.2,5,1104191.035,1063427.064
376,2006,2006-08-22,2001,S6-6,S6,,2,15,1436774.181,728456.6523
377,2006,2006-06-06,,STREAM #5,S6,,0.5,10,772334,1105399
378,2006,2006-10-03,2004,6,S6,,2.9,55,798995.6067,895348.2744
379,2006,2006-05-26,2000,STREAM 2,S6,,1,8,880647.9683,597620.3838
380,2006,2006-06-01,2004,S2,S2,0,6.3,4,850921.8942,617809.1636
381,2006,2006-10-02,2002,R2,S3,,3,2,1372013.686,1083911.645
382,2007,2007-08-07,2000,Stream 17-S4,S4,,1,2,568887.5292,1004720.095
383,2007,2007-05-18,2003,1B,S4,,1.3,1,591874.5204,965275.9467
384,2007,2007-05-29,2003,Creek 8,S6,,1,20,578516.2129,960707.0107
385,2007,2007-06-27,1999,S6-2,S6,,1.5,45,590256.0527,885530.4417
386,2007,2007-07-12,2004,STREAM 20,S6,,2,35,560609.8515,992230.1561
387,2007,2007-08-08,2000,1 - S5,S5,,3.3,12,559405.7718,999243.5229
388,2007,2007-07-24,2000,STREAM 2,S4,,1.4,3,602736.988,879185.9916
389,2007,2007-07-16,2003,Brian Creek,S2,,8.5,3,575682.1476,1003550.507
390,2007,2007-07-05,2004,STREAM 25,S6,,1.5,13,577564.0216,963430.4251
391,2007,2007-07-16,1998,STREAM 7A,S6,,1,32,611421.2605,894953.9725
392,2007,2007-05-15,2004,Creek 1,S3,,3,3,597050.4072,965970.9146
393,2007,2007-08-23,2002,Bonaparte River,S2,,15,2,1360072.401,712760.5341
394,2007,2007-05-28,2003,unknown,S6,,1.5,50,1615732.275,596275.7369
395,2007,2007-06-26,2002,S4,S4,,1.3,2,1171233.674,940457.8223
396,2007,2007-07-20,2003,S4,S4,,1,8,1252586.099,1050198.635
397,2007,2007-07-03,2002,S2,S2,,4,2,1197731,1083707
398,2007,2007-06-27,1997,S4,S4,,1.3,2,1183376.016,955423.879
399,2007,2007-07-17,1997,S6,S6,,0.3,3,1262460.101,1042413.376
400,2007,2007-07-19,2003,S3,S3,,3,6,1278664.856,1042900.278
401,2007,2007-07-04,2000,S4,S4,,1.4,1,1188586.546,1068027.482
402,2007,2007-06-25,2004,S3,S3,,1.5,2,1198212.457,941617.6779
403,2007,2007-05-31,2002,1,S6,,1.5,40,1277922.794,472387.304
404,2007,2007-05-25,2004,CRK 5,S3,,4,7,914294.4852,595327.7257
405,2007,2007-08-30,2004,Little Kilpala,S2,,16.2,7,922395.6688,600884.8963
406,2007,2007-05-10,2001,1,S3,,2,4,850197.1319,620626.5718
407,2007,2007-06-05,2004,CREEK 2,S6,,0.7,40,933310.0888,650052.9155
408,2007,2007-06-21,1998,#10,S6,,2.5,10,872114.342,613508.3827
409,2007,2007-06-07,2002,CREEK 4,S6,,1,47,891143.8029,603254.9692
410,2007,2007-06-26,1999,Creek 1A,S4,,1.2,5,972861.6079,728829.6145
411,2007,2007-06-12,1999,CREEK 6,S6,,0.5,50,871463.5696,598173.6103
412,2007,2007-05-29,2003,Bragg Creek,S5,,5.3,5,578357.3322,960533.2407
413,2007,2007-08-17,2004,AA,S5,,4,8,1549523.044,716029.0344
414,2007,2007-07-05,2003,No Name,S6,,1.4,38,1505884.353,821924.2299
415,2007,2007-09-14,2004,Stream North,S5,,3.8,29,1639737.402,745181.1572
416,2007,2007-08-16,2004,Unnamed,S3,,3.1,12,1637844.049,722355.9218
417,2007,2007-06-19,1999,No name,S6,,2,20,1553607.188,677079.9063
418,2007,2007-06-27,2000,no name,S6,,3,38,1500517.079,785752.4174
419,2007,2007-07-11,2000,no name,S6,0.2,2.1,34,1511887.396,752917.3507
420,2007,2007-08-10,2002,Beaverfoot River,S2,,13,1,1672403.148,719668.0099
421,2007,2007-09-26,2001,no name,S6,,1.1,29,1506187.223,806002.2971
422,2007,2007-10-10,1999,RMA #2,S6,,1.9,23,1547604.919,684649.933
423,2007,2007-06-28,2002,Stone Creek,S3,,4,5,1234096.799,962257.9706
424,2006,2006-08-29,2000,N/A,S6,,1.4,5,1030504.024,834606.7917
425,2006,2006-07-10,2002,SOUTH TRIBUTARY OF TETE ANGELO CREEK,S3,,3.9,2,1165131,736541.1332
426,2006,2006-08-03,2004,N/A,S6,,1.2,5,1025367.375,852446.5625
427,2006,2006-08-17,2001,NA,S4,,1.4,5,1131668.875,850953.7188
428,2006,2006-07-31,2001,NA,S4,,1.8,5,1114867,829463
429,2006,2006-07-20,1999,(EAST STREAM),S6,,0.7,12,1122323.796,751860.2516
430,2006,2006-07-20,1999,(WEST STREAM),S6,,0.6,7,1123479.35,751474.4759
431,2006,2006-08-18,2003,HORSEHOOF CREEK,S3,,0.9,5,1124318.922,839688.0377
432,2006,2006-08-14,2002,ROSS CREEK,S6,,0.8,5,1148402.093,831277.8867
433,2007,2007-07-30,1998,Stream 1 (S6N),S6,,0.7,10,1189186.971,1151212.197
434,2007,2007-07-27,2003,S6,S6,,0.3,8,1250315.229,1057809.394
435,2006,2006-08-24,2005,N/A,S3,,1.5,5,1037349.111,833408.7997
436,2006,2006-08-08,2005,NA,S3,,3,75,1036152.754,832205.1093
437,2007,2007-06-12,1998,creek 1,S6,,1.3,21,1606265.024,601190.7769
438,2007,2007-07-05,1998,UNKNOWN,S4,,1.1,5,1268359,868803.6985
439,2007,2007-08-08,2001,UNKNOWN,S4,,0.7,2,1148436.169,880563.4726
440,2007,2007-06-20,2004,none,S4,,1,5,1403037.375,566155.3434
441,2007,2007-06-19,2000,Main Creek,S5,,3.5,10,861375.5012,593407.464
442,2007,2007-06-21,2001,3,S3,,1.5,5,1136587.231,1159748.87
443,2007,2007-06-27,2001,Unnamed creek,S6,,1,27,1557336.713,525122.3312
444,2007,2007-06-26,2000,3S6A,S6,,1.6,42,810538.4772,1114175.982
445,2007,2007-06-27,1999,S6-1,S6,,2,31,590226.125,885668.3125
446,2007,2007-06-28,2000,5-S6,S6,,1.6,19,860945.9233,1046502.38
447,2007,2007-06-22,2004,Wadsworth Creek,S6,,2,6,819022.0542,1110044.967
448,2007,2007-06-14,1998,Deer Creek,S3,,1.5,5,1120004,534782.3438
449,2007,2007-06-20,2000,n/a,S4,,1.2,3,1199292.526,906416.499
450,2007,2007-08-23,2004,CREEK 1,S5,,3.3,40,876112.5862,759447.7927
451,2007,2007-07-11,2000,Creek 5,S6,,1,25,896182,771373
452,2007,2007-08-28,2002,Amy Creek,S2,,14.6,5,885438.6435,769735.1125
453,2007,2007-08-09,2004,CREEK 2,S5,,6.7,40,898974.4761,775070.202
454,2007,2007-08-14,1999,Snap Finger,S5,,9.3,20,851543.2449,829814.1944
455,2007,2007-07-05,2004,STREAM A,S6,,2.5,24,1210253.002,620020.5189
456,2007,2007-06-29,2000,n/a,S4,,0.5,2,1209067.05,920796.0327
457,2007,2007-07-09,1998,unknown,S2,,5.1,5,1032595.349,1125469.119
458,2007,2007-06-22,2004,3-S6,S6,,2.3,15,819074.5699,1109635.107
459,2007,2007-07-11,2000,na,S6,,1,3,958693.0968,1216616.196
460,2007,2007-07-17,2001,na,S3,,1.7,3,1030701.481,1069689.044
461,2007,2007-06-28,2000,6-S6,S6,,1.6,36,860749.9416,1046378.183
462,2007,2007-06-07,2000,S3-01,S4,,0.8,2,1374773.78,669394.2526
463,2007,2007-06-20,2003,30286,S6,,0.7,6,1395176.065,671171.9889
464,2007,2007-06-25,2002,S6,S6,,1,5,1389218.74,631398.9283
465,2007,2007-06-28,2000,Georges Crk Tributary,S6,,0.8,15,1428409.281,631074.2417
466,2007,2007-06-28,2000,George Creek Tributary,S6,,1,13,1426776.582,631323.4085
467,2007,2007-10-02,2004,S6-1,S6,,0.8,13,1378608.083,634668.0489
468,2007,2007-08-20,1999,8-S6,S6,,1,44,855825.9631,1060948.154
469,2007,2007-07-12,2004,Stream S4(a),S4,,1.4,11,1045064.985,1309442.29
470,2007,2007-07-12,2004,Stream S6(b),S6,,1.5,8,1044876.18,1309556.424
471,2007,2007-07-18,1998,N/A,S6,,0.3,31,1023979.283,1196843.442
472,2007,2007-07-18,2001,na,S3,,1.7,6,968964.5957,1211616.855
473,2007,2007-07-23,2004,unknown,S4,,1.2,3,1126651.555,1045373.379
474,2007,2007-07-16,1998,5A,S5,,4,30,611326.3805,895138.6197
475,2007,2007-07-06,2003,Stream 3,S4,,1,5,1083615.777,1156483.695
476,2007,2007-07-06,2003,Stream 2,S3,,1.5,0,1083695.78,1156388.753
477,2007,2007-07-06,2004,Stream #6,S6,,0.6,15,1080570.885,1154152.615
478,2007,2007-07-17,2000,S6(A),S6,,1.5,10,1008113.289,1271410.152
479,2007,2007-07-19,2002,8-R2,S6,,2,21,808912.5354,1201252.321
480,2007,2007-10-12,1997,S4-1,S6,,0.7,7,1384015.675,730096.2801
481,2007,2007-08-09,2001,Jelinek Creek,S3,,5,2,1246150.2,937699.0702
482,2007,2007-07-11,1999,PR#3,S5,0,4.6,26,838179.2476,971000.5833
483,2007,2007-07-11,2000,na,S3,,2,2,958179.4484,1217096.052
484,2007,2007-07-24,2000,STREAM 5,S3,,3,2,602564.5023,879237.5256
485,2007,2007-07-24,2003,S4 (Armour Creek 39),S4,,0.9,6,1422306.644,661709.7876
486,2007,2007-07-19,2001,East S3,S3,,2,11,1384409.038,488231.3903
487,2007,2007-07-04,1998,N/A,S6,,0.8,7,1388714.964,500326.5561
488,2007,2007-07-25,1999,Stream 2,S6,,1,50,1336758.751,558302.5231
489,2007,2007-08-22,2004,1a,S6,,3,40,1339280.981,525063.133
490,2007,2007-08-01,2000,#11,S6,,1.5,40,1333555.814,543805.6894
491,2007,2007-08-16,2004,#12,S6,,3,40,1276770.614,506763.2191
492,2007,2007-04-25,2000,Harrison West,S5,,3.9,25,1295784.264,512361.4858
493,2007,2007-07-12,1999,Stream #6,S6,,1,30,1308452.822,510926.0992
494,2007,2007-08-09,1997,East Anderson,S6,,1,25,1337388.824,533969.354
495,2007,2007-07-12,2000,#14,S6,,1,20,1265795.998,482773.6165
496,2007,2007-07-24,2002,Stream #4,S6,,1,25,1101011.857,557645.8486
497,2007,2007-07-25,2003,RipF2,S6,,0.7,10,1108556.977,1582951.422
498,2007,2007-07-03,2000,STREAM C1 (unnamed),S3,,2,14,1620969.687,567079.2588
499,2007,2007-06-27,1997,S3,S4,,0.6,2,1183850.531,955938.9371
500,2007,2007-07-23,2002,Haaglund Creek,S3,,1.5,12,1572887.054,485264.3528
501,2007,2007-05-03,2004,FLOYD CREEK,S6,,1.1,13,1121793.726,516624.5305
502,2007,2007-07-20,2003,S6,S6,,0.4,8,1252889.689,1050079.945
503,2007,2007-07-04,2003,11-S6,S6,,2.4,35,812795.424,1112083.27
504,2007,2007-07-19,2003,S6,S6,,0.3,25,1277640.682,1042894.166
505,2007,2007-08-30,2004,Frank Creek,S5,,11,8,1496035.557,795304.4852
506,2007,2007-07-04,2000,S2,S2,,6,1,1187946.817,1067501.332
507,2007,2007-07-31,1997,R3,S6,,0.5,12,1317647.448,644374.3146
508,2007,2007-07-27,1999,S2,S2,,12,1,1183813.669,1168222.565
509,2007,2007-07-27,1999,S6,S6,,0.5,15,1184292.625,1168207.313
510,2007,2007-07-19,1997,Victoria Creek,S2,,9,2,1278599.625,873566.375
511,2007,2007-08-01,2002,Stream 8,S6,,2.1,73,872965,952008
512,2007,2007-07-30,1998,Stream 1 (S4N),S4,,1.4,15,1189093.63,1150869.911
513,2007,2007-07-23,2002,Unnamed,S4,,0.7,23,1572753.234,485037.9108
514,2007,2007-09-06,2003,Caribou Creek,S2,,5.1,5,1563403.801,599343.2736
515,2007,2007-06-29,1999,Unnamed creek,S6,,1,10,1534371.669,519422.9446
516,2007,2007-07-31,1999,N/A,S6,,0.5,2,1273812.825,867338.8638
517,2007,2007-07-19,2003,UNKNOWN,S3,,2.6,5,1253691.256,868856.0245
518,2007,2007-07-19,2003,UNKNOWN,S3,,2,5,1253459.632,869743.3945
519,2007,2007-04-25,2000,3,S6,,0.7,2,1296002.524,511832.5629
520,2007,2007-10-12,2003,n/a,S3,,1.5,17,1275380.615,895558.0249
521,2007,2007-10-11,1999,STR 1,S3,,3.5,10,1272746.084,885721.5472
522,2007,2007-09-12,2004,STREAM 1,S4,,0.5,2,1186107.408,876733.3574
523,2007,2007-08-10,2001,Unnamed creek,S6,,1.3,4,1538316.672,510517.041
524,2007,2007-09-13,2000,tributary to Kelly River,S3,,1.5,11,1495305.916,497738.5575
525,2007,2007-07-11,2000,CREEK 10A,S6,,0.6,37,896144.4294,771766.5885
526,2007,2007-05-31,2002,2A,S5,,5,40,1278164.116,472299.6944
527,2007,2007-08-01,1998,Kilo Creek,S6,,0.7,15,1112885.281,569954.3221
528,2007,2007-08-13,2001,Unnamed,S6,,0.8,7,1530394.621,549269.1284
529,2007,2007-07-27,1999,S(A),S2,,8,5,1183909.095,1167997.726
530,2007,2007-08-13,2000,Stream #1,S3,,2,3,1156562.041,1139100.97
531,2007,2007-09-20,2000,N/A,S3,,5,6,1127814.202,400535.7033
532,2007,2007-05-09,2003,UNKNOWN,S5,,4,7,1095221.294,446592.8475
533,2007,2007-06-26,2004,Stream 1,S3,,3,10,1091048.439,489055.9121
534,2007,2007-09-18,2004,COAL CREEK,S2,,6,4,1094281.937,404186.1351
535,2007,2007-06-05,2000,N/A,S3,,2,3,1079654.104,413562.8552
536,2007,2007-07-03,2001,CREEK #1,S3,,3,2,1154442.434,418490.5099
537,2007,2007-07-25,2000,unnamed,S5,,3.1,5,1060571.954,450026.883
538,2007,2007-05-24,1998,UKNOWN,S6,,2.1,25,1067529.436,461751.39
539,2007,2007-10-11,2004,Stream 1B,S6,,1,28,1097972.704,432877.9011
540,2007,2007-09-12,1999,TAMARA CREEK,S3,,2,4,1082279.861,414555.3526
541,2007,2007-08-01,1997,Stream R1,S6,,0.7,25,1211957.316,1235145.453
542,2007,2007-08-16,2004,#13,S5,,15,65,1276745.932,506894.2452
543,2007,2007-07-27,2004,Creek C,S3,,2,5,935698.8944,1175233.125
544,2007,2007-08-17,2004,BB,S6,,1,50,1549502.144,715860.7954
545,2007,2007-08-16,2004,no name,S6,,2.4,17,1637524.002,722920.8368
546,2007,2007-08-21,2002,Stream S4D,S4,,1.4,4,1112340.062,1157241.089
547,2007,2007-08-20,1999,3-S6,S6,,1.4,32,856359.9943,1061603.159
548,2007,2007-07-30,2001,Ripf # 1,S4,,1.1,10,1151382.707,1546674.452
549,2007,2007-08-20,1999,3-S6,S6,,1.1,18,856359.9943,1061603.159
550,2007,2007-08-23,2002,no name,S3,,1.6,10,1624374.856,740686.9461
551,2007,2007-08-23,2004,Garrett Creek,S3,,3.2,10,1556155.116,795990.4358
552,2007,2007-08-29,1999,Stream 6,S6,,2.2,15,875823.1586,1062455.526
553,2007,2007-08-23,2003,2-S5,S5,,3.1,29,830779.0236,1125472.199
554,2007,2007-07-04,2003,11-S6,S4,,1.4,29,812789.377,1112058.426
555,2007,2007-08-22,2004,Anderson River,S2,,17,2,1339232.509,525415.271
556,2007,2007-08-02,2001,S6,S6,,0.5,12,1390552.341,722974.3473
557,2007,2007-07-04,1998,Lamont Creek,S3,,3.1,5,1388964.543,500864.8096
558,2007,2007-09-20,1997,Stream 2,S6,,1,19,1104521.505,560099.1862
559,2007,2007-06-26,2003,Stream #3,S6,,1,22,1082273.32,596618.4728
560,2007,2007-09-05,2001,Stream #1,S6,,0.5,30,1071357.818,589936.0104
561,2007,2007-08-01,1998,Alpha Creek,S5,,5,20,1112970.257,569521.2787
562,2007,2007-06-01,1997,UNKNOWN,S4,,1.4,3,1319138.243,775115.0264
563,2007,2007-06-01,1997,TIMOTHY CREEK,S3,,4.5,3,1319138.941,775115.0215
564,2007,2007-08-15,2001,Ripf1,S4,,0.8,4,1123242.328,1603720.865
565,2007,2007-08-15,2001,Ripf2,S4,,1.1,5,1123243.415,1603718.912
566,2007,2007-07-18,1997,Unknown,S6,,0.9,3,1348299.863,678860.9651
567,2007,2007-07-09,2002,un-named,S6,,1.6,25,1703913.344,550608.2029
568,2007,2007-05-25,1999,unknown,S6,,1,2,1299477.615,752026.9447
569,2007,2007-07-09,2002,Jack Creek,S3,,4.8,5,1703865.222,550519.3626
570,2007,2007-07-09,2002,un-named,S2,0,6.9,14,1703786.072,550428.5522
571,2007,2007-08-14,2002,Holy Cross Creek,S3,,3.3,5,1062319.909,970868.3182
572,2007,2007-07-04,2001,Unnamed,S3,,2,1,1101852.858,1032992.886
573,2007,2007-08-17,1997,Tobacco Crk,S6,,0.5,2,1348094.482,682267.5149
574,2007,2007-06-27,1998,unknown,S4,,1,1,1146907.088,962275.3476
575,2007,2007-06-27,1998,unknown,S4,,0.7,1,1146907.088,962275.3476
576,2007,2007-08-02,1997,STREAM 1,S2,,5.8,3,1086444.669,901712.8723
577,2007,2007-07-18,2001,unknown,S4,,1,4,1075690.534,982117.3558
578,2007,2007-07-18,2001,S3,S3,,1.8,5,1075687.502,982118.2308
579,2007,2007-07-18,2001,unknown,S4,,0.6,2,1075762.483,982470.7427
580,2007,2007-07-18,2001,Cabin Creek,S2,,9.5,3,1075818.872,981986.2894
581,2007,2007-08-07,2004,Pretty Little Creek,S3,,2.8,4,1163239.054,951010.2013
582,2007,2007-08-15,2003,NS4-1,S6,,1.1,14,1385748.484,667771.1554
583,2007,2007-08-15,2003,NS4-3,S6,,1.3,11,1385748.484,667771.1554
584,2007,2007-07-24,1998,Chris Creek,S3,,2.2,5,1369304.421,787930.8146
585,2007,2007-08-09,2000,First Creek,S3,,1.6,3,1321135.417,795769.7546
586,2007,2007-08-01,2004,Killer Creek,S4,,0.9,4,1105971.861,944317.5586
587,2007,2007-08-29,2004,McKinley Creek,S2,,8,3,1358209.564,806865.2858
588,2007,2007-08-01,2004,Killer Creek,S4,,0.9,4,1105971.861,944317.5586
589,2007,2007-08-07,2000,Unknown,S6,,1,7,1364994.163,750138.3735
590,2007,2007-08-07,2000,unknown,S3,,2.5,7,1364735.789,750449.0321
591,2007,2007-08-14,2003,unknown,S6,,1.5,35,1389571.542,793776.6938
592,2007,2007-08-14,2003,unknown,S6,,1.5,10,1389335.015,794092.3737
593,2007,2007-09-12,2001,Ripf1,S4,,0.9,3,1107960.585,1623527.056
594,2007,2007-09-14,2000,Ripf1,S2,,6,5,1115596.003,1593950.696
595,2007,2007-09-19,1998,#1,S6,,0.5,5,1072715.375,1229396
596,2007,2007-08-15,2001,unnamed,S5,,3.1,15,1719099.52,587486.0016
597,2007,2007-09-12,2004,STREAM 2,S4,,0.5,5,1185598.425,876745.917
598,2007,2007-09-14,2000,Ripf6,S6,,0.5,7,1115570.034,1593971.573
599,2007,2007-09-12,2001,Ripf2,S4,,1.3,8,1108384.223,1623727.327
600,2007,2007-08-27,2004,Ripf2,S3,,2.5,2,1194780.925,1574910.039
601,2007,2007-09-20,2002,STREAM 1,S3,,1.5,2,1257673.388,903504.2929
602,2007,2007-09-20,2002,John Boyd Creek,S2,,7.5,2,1257332.243,903493.8118
603,2007,2007-08-22,2000,unnamed,S6,,1.2,14,1723891.423,600065.8948
604,2007,2007-07-17,1998,unnamed,S4,,0.7,2,1653664.383,712727.3268
605,2007,2007-09-11,2000,unnamed,S5,0,5.4,30,1641506.166,718736.9726
606,2007,2007-09-11,2004,un-named,S3,,1.8,2,1656760.689,708121.9784
607,2007,2007-08-23,2001,Buhl Creek,S2,,10,4,1709881.685,591645.9544
608,2007,2007-08-13,1998,unnamed stream,S6,,1.6,6,1722730.648,619609.6819
609,2007,2007-09-24,1999,2,S6,,2,35,1216416.517,584847.125
610,2007,2007-09-24,2003,Stream 1 on SP map,S6,,2.5,36,1206456.21,620001.932
611,2007,2007-09-12,2000,Unnamed,S6,,1,7,1516129.907,512148.5384
612,2007,2007-10-04,2002,Stream 1,S3,,1.8,5,1039634.915,937511.3608
613,2007,2007-09-11,1998,STREAM 2,S6,,0.7,5,1057960.57,961444.0064
614,2007,2007-10-03,2003,no name,S3,,1.5,2,946954.3238,1014189.064
615,2007,2007-10-11,2003,JA R2 S6,S6,,0.9,10,995808.1426,1102390.383
616,2007,2007-08-29,1999,572-001-A,S3,,1.5,4,898357.1295,1025621.02
617,2007,2007-10-26,1999,0490-001-A,S4,,0.4,10,1022523.569,942452.9343
618,2007,2007-10-18,1999,Stream C,S6,,0.8,2,923882.7564,986342.4786
619,2007,2007-10-15,2001,STR 334-001-A,S4,,0.7,3,960169.5662,1100555.666
620,2007,2007-10-26,2001,AA-R1-S3,S3,,3,7,1028125.364,939663.4859
621,2007,2007-10-18,1998,Hammer Creek,S3,,4,3,944715.0668,960066.8455
622,2007,2007-10-15,2002,STR 392-001-A,S4,,0.7,3,969214.4807,1111618.336
623,2007,2007-10-16,2004,ABR2-S6,S6,,1.4,6,938979.9235,1028071.427
624,2007,2007-10-11,2003,Stream 1,S3,,2.2,4,1045873.005,966476.4947
625,2007,2007-10-17,1999,Stream 2,S4,,1,3,939013.7239,974938.0931
626,2007,2007-10-26,2003,Stream 1,S3,,3.7,3,1012789.594,959410.25
627,2007,2007-07-26,1997,Cockadoodledoo Creek,S4,,0.6,2,1087483.527,999858.614
628,2007,2007-09-06,2003,Blowdown Creek,S3,,1.5,3,1080188.611,983651.5562
629,2007,2007-09-14,2004,Sandy Fern Creek,S4,,1,3,1114517.408,980368.0938
630,2007,2007-08-27,2001,Stream,S4,,1.4,13,1406122.551,529729.5558
631,2007,2007-07-05,1997,Kay Creek,S2,,8,2,1015866.193,570224.1867
632,2007,2007-08-09,2002,#1,S6,,1.5,86,987661.061,533499.7595
633,2007,2007-08-09,2002,Stream 2,S6,,1,22,987558.7177,533418.8285
634,2007,2007-07-25,2004,Stream #3,S6,,1.5,45,982281.5988,544051.8205
635,2007,2007-08-01,2004,6,S6,0,1,28,918572.7537,585189.6761
636,2007,2007-08-01,2004,Stream 7,S6,0,1,30,918553.2685,585348.6896
637,2007,2007-07-06,2004,STREAM 1,S6,,1.3,2,1074601.341,512831.1745
638,2007,2007-08-30,2002,Stream 5,S6,,0.6,40,1196602.139,622640.909
639,2007,2007-09-20,2001,STREAM 1,S6,,1.1,33,1192018.319,564609.9423
640,2007,2007-09-25,2000,Stream 1,S6,,1.9,47,1173336.046,589667.8538
641,2007,2007-07-20,2003,Haylmore Creek,S2,,17,6,1254047.027,617221.4671
642,2007,2007-08-13,1998,UNNAMED,S6,,0.8,9,1714380.783,621186.5773
643,2007,2007-07-03,2003,unnamed,S6,,1,10,1723864.275,669521.9598
644,2007,2007-04-09,2004,unnamed,S3,,4.5,14,1740193.784,660711.2313
645,2007,2007-06-26,2007,UNNAMED,S6,,1,12,1758963.881,508060.8106
